i,Ebeam,x,y,z,Q2,pT,obs,value,stat,systrel,systabs,target,hadron,Experiment
0,160.0,0.046300,0.320000,0.360000,3.350000,0.150000,AUT,0.0,0.006300,0.000000,0.000000,proton,h-,compass
1,160.0,0.046600,0.310000,0.350000,3.350000,0.250000,AUT,0.0,0.005300,0.000000,0.000000,proton,h-,compass
2,160.0,0.046200,0.320000,0.350000,3.360000,0.350000,AUT,-0.0,0.005000,0.000000,0.000000,proton,h-,compass
3,160.0,0.046800,0.320000,0.350000,3.470000,0.450000,AUT,0.0,0.005300,0.000000,0.000000,proton,h-,compass
4,160.0,0.062700,0.230000,0.360000,4.360000,0.490000,AUT,-0.0,0.005800,0.000000,0.000000,proton,h-,compass
5,160.0,0.100800,0.220000,0.350000,6.760000,0.490000,AUT,-0.0,0.007100,0.000000,0.000000,proton,h-,compass
6,160.0,0.162200,0.220000,0.350000,10.530000,0.490000,AUT,0.0,0.009100,0.000000,0.000000,proton,h-,compass
7,160.0,0.287500,0.230000,0.350000,20.380000,0.520000,AUT,0.0,0.011900,0.000000,0.000000,proton,h-,compass
8,160.0,0.047100,0.330000,0.370000,3.560000,0.520000,AUT,0.0,0.006600,0.000000,0.000000,proton,h-,compass
9,160.0,0.046400,0.330000,0.450000,3.460000,0.550000,AUT,-0.0,0.005900,0.000000,0.000000,proton,h-,compass
10,160.0,0.044600,0.330000,0.570000,3.290000,0.570000,AUT,-0.0,0.006800,0.000000,0.000000,proton,h-,compass
11,160.0,0.041700,0.320000,0.720000,3.000000,0.560000,AUT,0.0,0.009800,0.000000,0.000000,proton,h-,compass
